AcctNo,TOTALITEMS,PaidItems,ReturnedItems,ODLimit,ODStatus,ProdCode,BusinessFlag,AccountStatus,RegEValue,OpenDate,AvgColBal,DepositAmount,DepositCount,swipes,spend
B71E0B0F4F4EBBEAFDC6A0EF38F74D0D7482B23B,0,0,,200.00,0,0O,P,O,Y,2020-07-13 00:00:00.000,11211,17139.06,9	0.00	0.00	0.00	0.00,4,33.77
28B75E725E80482F2AE59939D212D52F3CFA6AC5,0,0,,0.00,0,0L,P,O,N,2011-09-30 00:00:00.000,442,21.65,3	0.00	30.00	0.00	0.00,23,3703.79
2ADAA1DB9D6B7948D64944AC22F607DB802D5810,8,8,,0.00,0,0O,P,O,D,2002-08-13 00:00:00.000,1204,16846.00,25	240.00	120.00	0.00	0.00,64,3673.97
418C3D0FF3BF383526645D6E3A8742691DD55300,0,0,,0.00,0,0J,P,O,D,2003-07-31 00:00:00.000,3235,360.00,1	0.00	0.00	0.00	0.00,0,0.00
04C1C4281B0CE0A539E3C7C4EFEDB0DA7111E5ED,0,0,,200.00,0,0O,P,O,D,2023-10-23 00:00:00.000,3918,1311.00,1	0.00	0.00	0.00	0.00,0,0.00
E5549E21C912D1CB2A2EC91933C245156C5A9505,0,0,,0.00,0,0L,P,O,D,2013-01-09 00:00:00.000,2795,1000.00,1	0.00	0.00	0.00	0.00,0,0.00
FA1776867321F00DDB43FE56F12C2B21152846B5,0,0,,1000.00,0,0O,P,O,N,2016-01-08 00:00:00.000,1051,26433.77,3	30.00	0.00	0.00	0.00,0,0.00
7A1AC5FFDC25A30FCE6207FCB99C04C91189FC71,10,10,,600.00,0,0L,P,O,Y,2017-08-24 00:00:00.000,1031,4968.72,9	210.00	0.00	90.00	0.00,60,1333.74
FA2EA431B775DF7A5A7209B893EF738E5F720F6A,0,0,,0.00,0,0L,P,O,D,2003-09-25 00:00:00.000,1242,1359.26,3	0.00	0.00	0.00	0.00,19,599.24
DA2D1E5BFE25BD7693724CF1DFB8FFA44A459D9A,1,1,,0.00,0,0O,P,O,D,2023-09-21 00:00:00.000,182,2363.97,3	0.00	0.00	0.00	0.00,1,50.00
1419CBEAD3E2FA1C4196AA5E0EF5F4C339588207,3,3,,1000.00,0,0O,P,O,Y,2024-09-03 00:00:00.000,167,5527.63,21	60.00	0.00	30.00	0.00,23,1085.45
1BE9F9466C8CF280E546630245F47C6459103393,0,0,,0.00,0,0O,P,O,D,2025-12-22 00:00:00.000,4,50.00,1	0.00	0.00	0.00	0.00,7,100.89
760D4486E02CCEF32AF21D2AAC62AD15245A8632,1,1,,200.00,0,0O,P,O,N,2021-05-28 00:00:00.000,563,4472.57,23	30.00	0.00	0.00	0.00,46,3539.13
9FE57809BEB98808D68B29221D3B70EB46736862,0,0,,0.00,0,0O,P,X,D,2014-02-14 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
99BC0C38E5326BC9F29145904646FAEEA1AD524F,4,4,,200.00,0,0O,P,O,Y,2008-01-18 00:00:00.000,896,3643.36,6	150.00	0.00	0.00	0.00,34,1561.45
57C42DDF8898F283B18F95940A42BECBE3151F63,0,0,,0.00,0,0J,P,O,N,2007-06-11 00:00:00.000,34767,1149.58,2	0.00	0.00	0.00	0.00,0,0.00
3F2F3ED903B73A3A5A5B3E7E3201509497362940,0,0,,0.00,0,0L,P,O,D,2008-02-27 00:00:00.000,2263,8837.00,11	0.00	0.00	0.00	0.00,28,1457.10
17F66438A1DE369174BF1AEE506D2DCBA272F6E7,0,0,,200.00,0,0O,P,O,D,2017-12-26 00:00:00.000,130,1406.00,6	0.00	0.00	0.00	0.00,0,0.00
13E34720388D6A141EE9639B5B4A9E23BF638AB9,0,0,,0.00,0,05,B,O,D,2025-06-27 00:00:00.000,57,0.00,0	0.00	0.00	0.00	0.00,0,0.00
59AEA454A9D8A829B401274C574EB0236E7F4028,0,0,,0.00,0,0O,P,O,D,2010-11-05 00:00:00.000,607,994.00,1	0.00	0.00	0.00	0.00,0,0.00
8A6569192A5936F4B8FAF4EB8E61D6BB83DE323C,0,0,,200.00,0,0W,P,O,N,2007-02-28 00:00:00.000,7665,0.00,0	0.00	0.00	0.00	0.00,0,0.00
85B2F411FF399F58CAF67FC6E4E589ECB747D419,0,0,,700.00,0,0J,P,O,N,2007-03-15 00:00:00.000,6161,11766.97,4	0.00	0.00	0.00	0.00,27,1776.23
5A5BDE359898F693EEF599330AE37D037D2B3F87,0,0,,0.00,0,TA,B,O,D,2025-05-08 00:00:00.000,245,81.09,1	0.00	0.00	0.00	0.00,0,0.00
8BA7DB9308B903898F7974DA90C3882D160FCA14,0,0,,0.00,0,0O,P,O,D,2024-06-13 00:00:00.000,340,563.82,5	0.00	0.00	0.00	0.00,13,285.90
2D3E55F30ED1B971A719FCEA12A742D91F259DA2,0,0,,0.00,0,0O,P,O,D,2023-06-09 00:00:00.000,111,665.68,5	0.00	0.00	0.00	0.00,19,382.50
B5C3B3212E618910482BD3AE2354E62A033A0BDF,0,0,,1000.00,0,0O,P,C,D,2024-01-24 00:00:00.000,13788,0.00,0	0.00	0.00	0.00	0.00,0,0.00
9F0DFB329AAB6AA21AC3430C4B964748268FA8CB,0,0,,0.00,0,0L,P,C,D,2025-12-10 00:00:00.000,21,2524.53,2	0.00	0.00	0.00	0.00,0,0.00
D3625780E63967B5A1719FC0A3A903A52BEB84E0,0,0,,0.00,0,0O,P,O,D,2025-12-05 00:00:00.000,241,9120.89,14	0.00	0.00	0.00	0.00,55,1970.92
A7592DAB85ED40B9CF3B63031AA4949B914B1584,0,0,,700.00,0,0O,P,O,D,1994-09-23 00:00:00.000,12427,277.27,1	0.00	0.00	0.00	0.00,0,0.00
34B21BDE31DBD3E7F506C89490F3FC93196BDD21,0,0,,200.00,0,0L,P,O,D,2025-10-09 00:00:00.000,55,800.00,2	0.00	0.00	0.00	0.00,15,502.32
6764C41ECD9F7D6C6E2B1E1370522511DC918FB5,0,0,,400.00,0,0J,P,O,D,2024-06-06 00:00:00.000,9041,821.00,1	0.00	0.00	0.00	0.00,0,0.00
6C2483DA6DF7BB03207BA47ABF83CD306AA658FF,0,0,,0.00,0,05,P,O,D,2014-08-11 00:00:00.000,692,0.00,0	0.00	0.00	0.00	0.00,0,0.00
32B3E8AEF0A9DB10EC778FC157385F5236F508BE,0,0,,0.00,0,0J,P,O,D,2025-09-08 00:00:00.000,5804,0.00,0	0.00	0.00	0.00	0.00,0,0.00
17FE79BCAD95619F02C525010D500D1DF5530C06,0,0,,0.00,0,0F,B,O,D,2006-10-05 00:00:00.000,333105,190594.00,0	0.00	0.00	0.00	0.00,0,0.00
68485C6785BB819924E54161D06F7C8E95229E6C,0,0,,0.00,0,0B,B,O,D,2007-06-18 00:00:00.000,2115,9775.00,5	0.00	0.00	0.00	0.00,0,0.00
3408BE507413F18120056BF68207FED1F136B675,0,0,,0.00,0,07,B,O,D,2007-06-14 00:00:00.000,80356,22000.00,1	0.00	0.00	0.00	0.00,0,0.00
5620006F68AAD5E880DD3A29D5C0B578DF28F153,0,0,,0.00,0,0B,B,O,D,2007-07-03 00:00:00.000,2442,0.00,0	0.00	0.00	0.00	0.00,0,0.00
E9CA41775B84B3CE41FB6F69D5FF965D8A82132E,0,0,,700.00,0,0O,P,O,N,2004-10-15 00:00:00.000,793,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C47FE2FF42F5A380ECFFF64D5CF92E63FBE67CDD,0,0,,700.00,0,0O,P,O,Y,2005-08-30 00:00:00.000,2006,513.98,2	0.00	0.00	0.00	0.00,0,0.00
FFBDDAB66E0FA59D22865E3C77C777D586C452DF,1,1,,600.00,0,0O,P,O,D,2024-07-31 00:00:00.000,1765,2625.00,5	30.00	0.00	0.00	0.00,0,0.00
00BB8C7DAA44F1D68391F78841E01B2EF9C50C7E,0,0,,0.00,0,0L,P,O,D,2012-07-23 00:00:00.000,4521,5650.00,6	0.00	0.00	0.00	0.00,2,100.56
F2F18546F9933745BDB2E504F8C8906173063713,1,1,,400.00,0,0O,P,O,N,2017-06-14 00:00:00.000,456,1289.39,6	30.00	0.00	0.00	0.00,32,933.83
A878783CBD35DE4C8CDE65CFE86FC85ACAD8B4F1,0,0,,200.00,0,0O,P,O,N,2012-07-13 00:00:00.000,4215,6419.52,10	0.00	0.00	0.00	0.00,16,2399.88
CF820DEFE161D4A25E9C1516EC52E48583C1B5C8,0,0,,700.00,0,0O,P,O,Y,2007-06-08 00:00:00.000,1015,3944.59,6	0.00	0.00	0.00	0.00,1,10.81
61681C2E7DFB3E299501768C4004F1F61E470D93,0,0,,0.00,0,0O,P,O,N,2007-10-15 00:00:00.000,5756,3494.76,2	0.00	0.00	0.00	0.00,51,1475.50
815BFCEA38C3B651919DCF20D5044A226D84EF0B,0,0,,0.00,0,0O,P,O,N,2008-12-29 00:00:00.000,5192,9091.98,10	0.00	0.00	0.00	0.00,23,2482.70
90912C2B829C1B21CC63AC871353EB64A85ABAB6,0,0,,700.00,0,0J,P,O,N,2005-01-19 00:00:00.000,237,2411.16,1	0.00	0.00	0.00	0.00,0,0.00
0866620DEE5238AA75F72F66EBA5A8608B25B9D1,0,0,,0.00,0,0W,P,O,D,2005-06-09 00:00:00.000,18855,12946.00,4	0.00	0.00	0.00	0.00,0,0.00
8A320180F3CD498E6855A54794955EEBFA4BE4A7,0,0,,1000.00,0,0J,P,O,D,2019-04-29 00:00:00.000,10983,3581.40,4	0.00	0.00	0.00	0.00,0,0.00
2EBDA86FB0C99978682B62B18CD4849F0BA47796,0,0,,1000.00,0,0L,P,O,Y,2017-12-14 00:00:00.000,61,0.00,0	0.00	0.00	0.00	0.00,0,0.00
4CC832F31E08891CD06E211A95E2A9B164BE1E5B,0,0,,200.00,0,0L,P,O,D,2015-05-18 00:00:00.000,8229,3689.10,2	0.00	0.00	0.00	0.00,5,201.30
FF30A20B484C2F2357A87CF56B1751D7B114AD9E,0,0,,200.00,0,0O,P,O,D,2025-06-05 00:00:00.000,372,904.31,7	0.00	0.00	0.00	0.00,10,310.53
CAD01A46B4F6506389A51ACCF0608FCABBB50DED,0,0,,200.00,0,0J,P,O,Y,2016-03-28 00:00:00.000,2345,5514.65,4	0.00	0.00	0.00	0.00,6,272.18
5C45BF00CC56464F187825ACEA26AF395BD456BC,0,0,,700.00,0,0J,P,O,D,1993-01-21 00:00:00.000,262797,1918.80,2	0.00	0.00	0.00	0.00,0,0.00
E09A83E1ABBE55958A0AE220E9660AB9A3E62EC3,28,28,,0.00,0,0L,P,X,N,2018-06-08 00:00:00.000,457,131.10,1	0.00	0.00	0.00	0.00,0,0.00
893C2B57827ED62F29D9DB91E9C764A0FFC7DBAD,0,0,,400.00,0,0O,P,O,N,2023-11-02 00:00:00.000,1095,1050.00,2	0.00	0.00	0.00	0.00,24,323.74
0C9ABB25C54623BE3D8451526EFA3C3307B5AAEC,0,0,,0.00,0,0O,P,O,D,2013-03-21 00:00:00.000,361,578.45,2	0.00	0.00	0.00	0.00,0,0.00
C4894EA8A557010EF48C332AFBDC7A4529EBB9E6,0,0,,1000.00,0,0O,P,O,D,2024-03-28 00:00:00.000,2564,10667.61,5	0.00	0.00	0.00	0.00,7,747.57
9BA33BD1EF10989560BCA9BD8EBFE9B3E3436C1C,4,4,,200.00,0,0O,P,O,D,2022-04-04 00:00:00.000,216,2201.05,26	90.00	0.00	30.00	0.00,41,1130.53
E87AB8D43DAC06003839E1D8D7C4B4B088C7CFB7,0,0,,700.00,0,0J,P,O,Y,1999-11-04 00:00:00.000,28092,10039.46,2	0.00	0.00	0.00	0.00,0,0.00
5CC754891A11AA261969031FA694E902421F6C8E,0,0,,700.00,0,0W,P,O,D,2000-02-08 00:00:00.000,11934,2579.49,2	0.00	0.00	0.00	0.00,0,0.00
C0F3A0400F2D6889741D8A5CD4311415C3C5B02D,0,0,,0.00,0,0L,P,X,N,2011-03-18 00:00:00.000,4123,0.00,0	0.00	0.00	0.00	0.00,0,0.00
9731501769362FD8D043A07385AB9E8F0A7AAA64,0,0,,0.00,0,0J,P,O,D,2005-01-31 00:00:00.000,6547,3521.55,1	0.00	0.00	0.00	0.00,0,0.00
1B8F1AB0F7A687FFACD2C94F2A411D37E15C3B61,0,0,,700.00,0,0L,P,O,Y,2005-07-25 00:00:00.000,1059,4178.25,5	0.00	0.00	0.00	0.00,30,1423.31
4C758EF2A3F5895D57AE6C2E00EB30E32FB3D23F,0,0,,0.00,0,0O,P,O,D,2025-02-06 00:00:00.000,226,1555.40,7	0.00	0.00	0.00	0.00,19,918.85
31237DDE07FE43F51B6D275700981D81DE9CE75E,1,1,,1000.00,0,0O,P,O,D,2024-06-14 00:00:00.000,4132,0.00,0	30.00	0.00	0.00	0.00,0,0.00
B63BB15FEC341A8EFCA5B35BB8D9C0036D9C9056,1,1,,0.00,0,0O,P,O,D,2012-07-24 00:00:00.000,1273,8152.52,4	30.00	0.00	0.00	0.00,39,2365.14
0D84664A6C367CF8224B08E6182453DAB036E68E,0,0,,700.00,0,0O,P,O,Y,2011-06-13 00:00:00.000,16066,8548.75,6	0.00	0.00	0.00	0.00,27,1848.12
70B2570A75A7DB4884CC51EC6B5E41B23D7BA39B,0,0,,0.00,0,0K,B,O,D,2022-10-05 00:00:00.000,69,0.00,0	0.00	0.00	0.00	0.00,0,0.00
520833163F3A7C50A786E10E66B8E6F7556CF268,0,0,,0.00,0,0K,B,O,D,2021-09-22 00:00:00.000,74115,78534.83,68	0.00	0.00	0.00	0.00,0,0.00
F3BFA3C16985A7139B150EECF34FF310653B22B0,0,0,,800.00,0,0L,P,O,N,2020-11-06 00:00:00.000,1796,4045.30,7	30.00	0.00	0.00	0.00,50,2001.33
1979E8629C438B111EBF59CA80B92B3513F2EA85,1,1,,1000.00,0,0J,P,O,N,2024-12-10 00:00:00.000,23659,0.00,0	0.00	0.00	30.00	0.00,0,0.00
579727634077411F985B8B2D4682E2759EB558E2,0,0,,200.00,0,0L,P,O,D,2019-11-01 00:00:00.000,426,1334.37,11	0.00	0.00	0.00	0.00,14,1096.63
10104F16B852B048B760528301F1D3D86D79B418,0,0,,0.00,0,05,B,O,D,2017-04-14 00:00:00.000,33075,23344.00,1	0.00	0.00	0.00	0.00,19,4124.84
7A2B9B389DA4CBD16FF11FFF7ECAFB8EDFF0C629,0,0,,400.00,0,0O,P,O,D,2021-07-30 00:00:00.000,282,321.58,4	0.00	0.00	0.00	0.00,6,79.99
FD14CAFE23B502F541C113B5EB881F0C5518DBBE,0,0,,200.00,0,0O,P,O,D,2022-08-22 00:00:00.000,2386,4417.80,3	0.00	0.00	0.00	0.00,3,445.00
C6FD222A42370FAD049F75620F57200C02C56312,0,0,,1000.00,0,0J,P,O,D,2024-09-04 00:00:00.000,49644,18963.93,2	0.00	0.00	0.00	0.00,4,518.31
2CE1FE0CCE7F1BE0E69B69C6E285CE93776A89DD,13,13,,0.00,0,0L,P,X,D,2020-04-20 00:00:00.000,402,0.00,0	0.00	0.00	0.00	0.00,0,0.00
0EB047D49564B3FF6C0551A839AF549995DFDD49,0,0,,0.00,0,0J,P,O,D,2025-12-08 00:00:00.000,1574,0.00,0	0.00	0.00	0.00	0.00,0,0.00
275CAA4972736BADB5C2311394A7239B378D1F4D,0,0,,1000.00,0,0J,P,O,N,2021-09-17 00:00:00.000,12315,78279.75,5	0.00	0.00	0.00	0.00,0,0.00
027925C7B52A59B61978A35100703A46602892BF,0,0,,0.00,0,0B,B,O,D,2009-11-27 00:00:00.000,16913,31581.36,8	0.00	0.00	0.00	0.00,0,0.00
C350190F13C4C874671832A18D7D916274D4F5E0,0,0,,1000.00,0,0O,P,O,D,2023-11-13 00:00:00.000,3317,8077.62,4	0.00	0.00	0.00	0.00,24,709.33
61FBFFA52FBB7A389E4349CA2A4531BAF5F2B563,0,0,,700.00,0,0J,P,O,Y,2010-02-16 00:00:00.000,51855,49000.00,2	0.00	0.00	0.00	0.00,34,1641.44
CB378878544A44EE0EEE5D4AEB17E3DC92F791FD,0,0,,200.00,0,0L,P,O,Y,2010-11-15 00:00:00.000,615,7887.43,15	0.00	0.00	0.00	0.00,44,1104.34
D41EF9C49638671D4494E4171134156132A06CD5,0,0,,0.00,0,0O,P,O,N,2011-05-12 00:00:00.000,137,1278.25,6	0.00	0.00	0.00	0.00,21,947.65
D390EB16CACB0A770422E23DF6FEE8605319A5DC,0,0,,0.00,0,TE,B,O,D,2022-07-14 00:00:00.000,20858,0.00,0	0.00	0.00	0.00	0.00,0,0.00
399E716193FB1FF2A9C6FAC8041B72BB813FAD9D,0,0,,0.00,0,06,B,O,D,2015-09-11 00:00:00.000,20736,28843.98,28	0.00	0.00	0.00	0.00,0,0.00
E9838A37DE8A723DBD794222DFF1A0A1FB068356,0,0,,0.00,0,TB,B,O,D,2021-04-05 00:00:00.000,33415,61681.82,65	0.00	0.00	0.00	0.00,20,531.89
ADEB37EA4091A5FC4C9C0A3930207417C0BC65F5,0,0,,0.00,0,0K,B,O,D,2022-07-05 00:00:00.000,0,71540.04,32	0.00	0.00	0.00	0.00,0,0.00
5DAD41D01728AB3A088C6A5FAE3882F427A7C743,0,0,,0.00,0,0B,B,O,D,2006-05-16 00:00:00.000,359531,115377.27,27	0.00	0.00	0.00	0.00,0,0.00
AE59A950F180DBCC2C6199352ACA9E8209190DE4,0,0,,700.00,0,0O,P,O,N,2002-11-04 00:00:00.000,1694,2080.52,3	0.00	0.00	0.00	0.00,0,0.00
602EF458A1CB7805ABBE03202E81AF8FA78A598F,0,0,,700.00,0,0W,P,O,N,2003-03-31 00:00:00.000,24407,9423.46,3	0.00	0.00	0.00	0.00,11,1116.96
956F95D4925A1B4CFB63C305EEE8B68A6F6F4F72,1,1,,0.00,0,0W,P,O,N,2003-06-02 00:00:00.000,960,3978.54,3	30.00	0.00	0.00	0.00,14,1254.00
61B0A45820F95D1652B4C49D87020BBA365621D7,0,0,,1000.00,0,0J,P,O,D,2024-11-13 00:00:00.000,46032,5163.58,2	0.00	0.00	0.00	0.00,2,25.92
AA770945D48C0C34D460FBAC6478047B83A05906,0,0,,700.00,0,0O,P,O,Y,2003-07-07 00:00:00.000,453,0.00,0	0.00	0.00	0.00	0.00,0,0.00
B4A4DF9CB9E111A93F406955475EFF173A349CC5,0,0,,0.00,0,0K,B,O,D,2020-05-07 00:00:00.000,53308,29231.75,8	0.00	0.00	0.00	0.00,0,0.00
645DD5B555C6A5ECBE36F454B82F4D769769D209,0,0,,600.00,0,0J,P,O,N,2017-07-14 00:00:00.000,9392,2184.01,4	0.00	0.00	0.00	0.00,35,2182.79
ACC26F56C99230363E97FD083C084902B7E7E48A,0,0,,800.00,0,0L,P,O,D,2023-04-10 00:00:00.000,533,0.00,0	0.00	0.00	0.00	0.00,0,0.00
2ADC1B9683A5D87630E0210C808DC8CBCA230EB0,3,3,,600.00,0,0O,P,O,D,2025-05-01 00:00:00.000,970,2661.20,9	0.00	0.00	90.00	0.00,17,2108.31
D6DDDA225D2EBCDB9F3C3070AE1488070F809D9A,0,0,,1000.00,0,0L,P,O,D,2025-05-12 00:00:00.000,3938,13459.94,9	0.00	0.00	0.00	0.00,40,3524.12
8778BC85628091DB5ADEFA192DAD564174DF603B,0,0,,0.00,0,0O,P,X,D,2014-02-11 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C54726754922BAFE32EB228DA4D03ED82CC251FF,0,0,,0.00,0,05,B,O,D,2008-01-14 00:00:00.000,1270,0.00,0	0.00	0.00	0.00	0.00,0,0.00
793F306C385411CA8154931791591D9267249916,0,0,,0.00,0,0C,P,O,D,2010-02-01 00:00:00.000,476009,1974.81,2	0.00	0.00	0.00	0.00,0,0.00
79E84DEE26C634FF3DEC58BA4921BD5104D4F49D,0,0,,0.00,0,0X,P,O,D,2008-01-17 00:00:00.000,518787,925.94,1	0.00	0.00	0.00	0.00,0,0.00
3DA1DB12ED7A95CB358CEACF5F0898BF87625EAF,0,0,,0.00,0,0O,P,C,D,2007-11-19 00:00:00.000,927,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C831144318EAF7468AF9C9300B5E7125940E48CC,0,0,,700.00,0,0J,P,O,Y,2007-12-26 00:00:00.000,6377,21338.56,14	0.00	0.00	0.00	0.00,2,11.13
D1990D5B50112EA865954D66D6AD4D42C562428F,0,0,,200.00,0,0O,P,O,D,2022-08-03 00:00:00.000,154,638.60,3	0.00	0.00	0.00	0.00,14,158.46
23C17889666CE6CE9498863CA737BB51554D25DF,31,31,,0.00,0,0L,P,X,D,2014-04-07 00:00:00.000,306,0.00,0	0.00	0.00	0.00	0.00,0,0.00
81D9CEED90DCB28CCC928242E4D831C4D053270F,0,0,,700.00,0,0J,P,O,Y,2010-12-17 00:00:00.000,5485,8650.70,3	0.00	0.00	0.00	0.00,0,0.00
A17AA8560A68F02CD9B0F12431749109625F62D6,0,0,,1000.00,0,0J,P,O,D,2025-05-08 00:00:00.000,30425,22666.65,2	0.00	0.00	0.00	0.00,47,4041.57
EF9AF8B4290563DF1AD59C1E06BDEDC7A4FBBE67,0,0,,1000.00,0,0J,P,O,D,2019-10-25 00:00:00.000,27628,13117.82,16	0.00	0.00	0.00	0.00,0,0.00
9F4D030F8F6F031BD8BAFCB658244E356470A953,22,22,,0.00,0,0J,P,X,N,2015-11-24 00:00:00.000,1382,0.00,0	0.00	0.00	0.00	0.00,0,0.00
6034AAE0727FAF1E57210D43E84E84BDEDE65379,5,5,,600.00,0,0L,P,O,Y,2020-08-31 00:00:00.000,535,3266.12,10	150.00	0.00	0.00	0.00,37,776.98
2966CB3B0568B25604A6FBEB014695427D512C29,19,19,,0.00,0,0L,P,X,D,2022-01-06 00:00:00.000,206,0.00,0	0.00	0.00	0.00	0.00,0,0.00
2B86B91D169A9BAEB444FD2F8FEC306C382975A5,0,0,,700.00,0,0O,P,O,D,1994-09-23 00:00:00.000,4657,3519.99,4	0.00	0.00	0.00	0.00,8,162.64
9791C9CA1C04C1E1DAB25FBA9BF06098AA1135B0,5,5,,800.00,0,0L,P,O,Y,2021-02-26 00:00:00.000,638,1000.00,1	90.00	0.00	60.00	0.00,5,587.54
6F43587DEAF47C3EDBB39CC37EE4106B33E5B804,0,0,,0.00,0,0O,P,O,D,2026-01-02 00:00:00.000,68,918.03,1	0.00	0.00	0.00	0.00,0,0.00
B3ECECADE3ABE2122C6E038B741B3583C94887A7,0,0,,0.00,0,0J,P,O,D,2022-10-21 00:00:00.000,4532,0.00,0	0.00	0.00	0.00	0.00,0,0.00
1189557FB7EBD464FD1A082CC4FE778E59A70E8E,0,0,,200.00,0,0O,P,O,N,2021-10-25 00:00:00.000,338,497.11,6	0.00	0.00	0.00	0.00,5,327.90
A8E3658FEF0D8D3D6B7A9A8D009B0581A4374492,0,0,,0.00,0,0F,B,O,D,2006-10-16 00:00:00.000,1933651,40440.00,28	0.00	0.00	0.00	0.00,0,0.00
767C393F109EE9D0FB7DBC2CF154FA55E3C7AAF1,0,0,,0.00,0,05,B,O,D,2007-02-01 00:00:00.000,2270,0.00,0	0.00	0.00	0.00	0.00,0,0.00
B925963995EA8170DFB3538C3B311A503A814361,0,0,,0.00,0,0D,B,O,D,2007-09-25 00:00:00.000,1170,0.00,0	0.00	0.00	0.00	0.00,0,0.00
B92B17263C0965A1652BF0E461F3EF61DF1FE050,0,0,,700.00,0,0W,P,O,N,2005-03-30 00:00:00.000,5628,1733.30,1	0.00	0.00	0.00	0.00,0,0.00
AA67B64C19FF3D2A59A5642F89A7D4806CD715AB,0,0,,0.00,0,0O,P,O,N,2008-04-22 00:00:00.000,406,3529.77,14	0.00	0.00	0.00	0.00,48,1525.88
BCA1CFBF38D80B199BB0BA40A62B5B68C2F2A1C7,0,0,,0.00,0,0O,P,O,D,2008-09-24 00:00:00.000,1087,1601.19,5	0.00	0.00	0.00	0.00,22,710.62
D5E20060E8C8EADAB22545562FB47D3C0E66C280,0,0,,0.00,0,TB,B,O,D,2022-12-28 00:00:00.000,84375,1060.35,4	0.00	0.00	0.00	0.00,0,0.00
BC57E2FB7EDCFBD1D3B4CF1976A6B6D81F931639,1,1,,0.00,0,0O,P,X,N,2016-11-04 00:00:00.000,27,0.00,0	0.00	0.00	0.00	0.00,0,0.00
54B3347599E5FAAA8D2ED253DF9071A1E8E6C066,1,1,,0.00,0,0O,P,O,N,1996-04-01 00:00:00.000,1026,3700.00,5	30.00	0.00	0.00	0.00,9,851.10
43C9FF0793F8ABD14E39DF99046594B27012DC80,0,0,,700.00,0,0W,P,O,Y,2000-11-13 00:00:00.000,6571,0.00,0	0.00	0.00	0.00	0.00,0,0.00
8DB5FC764E6342332B412714A98B8E47033A29E6,0,0,,700.00,0,0J,P,O,Y,1999-09-29 00:00:00.000,8386,2855.63,4	0.00	0.00	0.00	0.00,8,504.49
F8C87116417B045FB2065CA32762A6CD7BED8D83,0,0,,700.00,0,0L,P,O,N,2001-06-26 00:00:00.000,2190,3336.45,2	0.00	0.00	0.00	0.00,1,16.00
B704A25525838C0F25329F708563EE9EF7A67AF2,0,0,,0.00,0,0L,P,O,D,2024-07-18 00:00:00.000,1106,8047.78,10	0.00	0.00	0.00	0.00,0,0.00
F8CE49ACDE2B1C3558443A6C0F060EFD91554602,0,0,,0.00,0,0J,P,O,D,1997-02-03 00:00:00.000,7602,3000.00,1	0.00	0.00	0.00	0.00,0,0.00
88BA66C77B4D74A2CB4363C7B583D4F5626D20A6,0,0,,0.00,0,0B,B,O,D,2006-06-05 00:00:00.000,0,231141.54,14	0.00	0.00	0.00	0.00,0,0.00
F62B1EECD7AD3519EA0FF9CC57F14CB5052A4BD4,0,0,,0.00,0,0J,P,O,D,2003-03-03 00:00:00.000,7814,10775.37,2	0.00	0.00	0.00	0.00,0,0.00
269D35173EB7A04EA52CAC4061873ECA293419D3,26,26,,400.00,0,0O,P,O,Y,2003-02-21 00:00:00.000,1027,8005.94,3	810.00	0.00	120.00	0.00,11,1133.56
BF7CC13102050FD92AAF450C4E1088031D73266F,0,0,,800.00,0,0O,P,O,N,2023-01-31 00:00:00.000,3381,8210.81,5	0.00	0.00	0.00	0.00,5,70.96
36F688250CEB3272B03BB21CAF13FB6E19F0D67E,0,0,,0.00,0,0O,P,X,D,2014-05-12 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
6A019FE2BB7CAEEC40AA8F964D4C03DC56DE9960,0,0,,0.00,0,TE,B,O,D,2020-08-03 00:00:00.000,1669,0.00,0	0.00	0.00	0.00	0.00,1,33.33
3C49D8B697B0C2B23EB9155BF9CE388BAC920E4B,29,29,,0.00,0,0O,P,X,D,2013-03-26 00:00:00.000,530,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C4412C55AE96174BB46F06EE24CC3D517BC17505,0,0,,0.00,0,05,B,O,D,2024-07-31 00:00:00.000,17204,0.00,0	0.00	0.00	0.00	0.00,0,0.00
A1BA2EB2ED4F8F6C3CB676AE7A8BD7B6BE84026C,0,0,,0.00,0,0O,P,O,D,2014-07-31 00:00:00.000,1029,6022.98,14	0.00	0.00	0.00	0.00,71,3530.65
FFE5C92639E2B5529405F598AEB491B36775EE40,0,0,,1000.00,0,0L,P,O,Y,2023-05-24 00:00:00.000,2359,9374.34,7	0.00	0.00	0.00	0.00,20,1008.48
869C2378FBAAA5C844447703BB118D9C81EAFF45,6,6,,0.00,0,0O,P,X,N,2021-12-31 00:00:00.000,45,0.00,0	0.00	0.00	0.00	0.00,0,0.00
017E691EF0E7C2F7CFE65ED07F20DFF6BCCF4528,0,0,,1000.00,0,0O,P,O,Y,2024-10-02 00:00:00.000,3274,4394.93,3	0.00	0.00	0.00	0.00,16,1002.21
06F9CFD63A7ED06482EE917DA49196405546D638,0,0,,0.00,0,05,B,O,D,2024-04-29 00:00:00.000,1698,1575.00,1	0.00	0.00	0.00	0.00,0,0.00
